TimeGenerated [Local Time],ContainerImage_s,ContainerName_s,RevisionName_s,Log_s
"1/11/2026, 오전 9:11:18",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 00:11:17 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T00:11, price=90,419.80, rsi=25.12, rsi_rt=25.12, position=0.0000, balance=4,322.88, pnl=0.00 | {'rsi_period': 14, 'bar_close': 90419.8, 'total_equity': 4322.88365139}"
"1/11/2026, 오전 9:10:18",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 00:10:17 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T00:10, price=90,428.00, rsi=27.50, rsi_rt=27.50, position=0.0000, balance=4,322.88, pnl=0.00 | {'rsi_period': 14, 'bar_close': 90428.0, 'total_equity': 4322.88365139}"
"1/11/2026, 오전 9:09:18",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 00:09:17 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T00:09, price=90,431.30, rsi=27.59, rsi_rt=29.86, position=0.0000, balance=4,322.88, pnl=0.00 | {'rsi_period': 14, 'bar_close': 90431.3, 'total_equity': 4322.88365139}"
"1/11/2026, 오전 9:08:17",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 00:08:16 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T00:08, price=90,428.10, rsi=27.37, rsi_rt=27.45, position=0.0000, balance=4,322.88, pnl=0.00 | {'rsi_period': 14, 'bar_close': 90428.1, 'total_equity': 4322.88365139}"
"1/11/2026, 오전 9:07:17",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 00:07:16 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T00:07, price=90,428.10, rsi=27.37, rsi_rt=27.44, position=0.0000, balance=4,322.88, pnl=0.00 | {'rsi_period': 14, 'bar_close': 90428.1, 'total_equity': 4322.88365139}"
"1/11/2026, 오전 9:06:16",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 00:06:14 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T00:06, price=90,428.00, rsi=27.40, rsi_rt=27.37, position=0.0000, balance=4,322.88, pnl=0.00 | {'rsi_period': 14, 'bar_close': 90428.0, 'total_equity': 4322.88365139}"
"1/11/2026, 오전 9:06:08",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 00:06:07 - llmtrader.live - INFO - ORDER_FILLED | symbol=BTCUSDT, orderId=11577565542, side=BUY, type=MARKET(Taker), event=EXIT, pos=-0.2330->+0.0000, pos_usd=$-21,091.75->$0.00, price=90,428.10, rsi(14)=27.40, rsi_rt=27.40, pnl=+22.00, pnl_after_fee=+13.57, commission=8.4279 (rate=0.04%), reason=RSI Exit Short (30.3 -> 27.4) | {'entry_rsi': None, 'exit_rsi': None}"
"1/11/2026, 오전 9:05:14",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 00:05:13 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T00:05, price=90,435.60, rsi=30.33, rsi_rt=29.16, position=-0.2330, balance=4,309.31, pnl=20.25 | {'rsi_period': 14, 'bar_close': 90435.6, 'total_equity': 4329.564050319339}"
"1/11/2026, 오전 9:04:14",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 00:04:13 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T00:04, price=90,453.20, rsi=34.11, rsi_rt=34.02, position=-0.2330, balance=4,309.31, pnl=16.15 | {'rsi_period': 14, 'bar_close': 90453.2, 'total_equity': 4325.463250319341}"
"1/11/2026, 오전 9:03:14",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 00:03:13 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T00:03, price=90,456.10, rsi=34.96, rsi_rt=34.90, position=-0.2330, balance=4,309.31, pnl=15.47 | {'rsi_period': 14, 'bar_close': 90456.1, 'total_equity': 4324.787550319339}"
"1/11/2026, 오전 9:02:14",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 00:02:13 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T00:02, price=90,463.40, rsi=37.13, rsi_rt=37.13, position=-0.2330, balance=4,309.31, pnl=13.77 | {'rsi_period': 14, 'bar_close': 90463.4, 'total_equity': 4323.086650319342}"
"1/11/2026, 오전 9:01:15",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 00:01:13 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T00:01, price=90,465.70, rsi=37.84, rsi_rt=37.84, position=-0.2330, balance=4,309.31, pnl=13.38 | {'rsi_period': 14, 'bar_close': 90465.7, 'total_equity': 4322.697054900001}"
"1/11/2026, 오전 9:00:14",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-11 00:00:12 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-11T00:00, price=90,470.20, rsi=39.04, rsi_rt=39.28, position=-0.2330, balance=4,309.31, pnl=12.19 | {'rsi_period': 14, 'bar_close': 90470.2, 'total_equity': 4321.502250319341}"
"1/11/2026, 오전 8:59:13",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:59:12 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:59, price=90,469.70, rsi=38.99, rsi_rt=39.04, position=-0.2330, balance=4,307.21, pnl=12.31 | {'rsi_period': 14, 'bar_close': 90469.7, 'total_equity': 4319.51080630934}"
"1/11/2026, 오전 8:58:13",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:58:12 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:58, price=90,469.60, rsi=39.02, rsi_rt=38.99, position=-0.2330, balance=4,307.21, pnl=12.33 | {'rsi_period': 14, 'bar_close': 90469.6, 'total_equity': 4319.534106309338}"
"1/11/2026, 오전 8:57:11",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:57:10 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:57, price=90,524.60, rsi=59.92, rsi_rt=59.92, position=-0.2330, balance=4,307.21, pnl=-0.49 | {'rsi_period': 14, 'bar_close': 90524.6, 'total_equity': 4306.719106309339}"
"1/11/2026, 오전 8:56:11",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:56:10 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:56, price=90,524.70, rsi=56.49, rsi_rt=59.96, position=-0.2330, balance=4,307.21, pnl=-0.51 | {'rsi_period': 14, 'bar_close': 90524.7, 'total_equity': 4306.695806309341}"
"1/11/2026, 오전 8:55:11",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:55:10 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:55, price=90,524.60, rsi=61.43, rsi_rt=61.37, position=-0.2330, balance=4,307.21, pnl=-0.49 | {'rsi_period': 14, 'bar_close': 90524.6, 'total_equity': 4306.719106309339}"
"1/11/2026, 오전 8:54:11",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:54:10 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:54, price=90,524.60, rsi=61.39, rsi_rt=61.39, position=-0.2330, balance=4,307.21, pnl=-0.49 | {'rsi_period': 14, 'bar_close': 90524.6, 'total_equity': 4306.719106309339}"
"1/11/2026, 오전 8:53:10",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:53:09 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:53, price=90,524.60, rsi=61.39, rsi_rt=61.39, position=-0.2330, balance=4,307.21, pnl=-0.49 | {'rsi_period': 14, 'bar_close': 90524.6, 'total_equity': 4306.719106309339}"
"1/11/2026, 오전 8:52:09",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:52:08 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:52, price=90,524.60, rsi=64.69, rsi_rt=61.39, position=-0.2330, balance=4,307.21, pnl=-0.49 | {'rsi_period': 14, 'bar_close': 90524.6, 'total_equity': 4306.719106309339}"
"1/11/2026, 오전 8:51:08",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:51:07 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:51, price=90,529.60, rsi=64.33, rsi_rt=64.27, position=-0.2330, balance=4,307.21, pnl=-1.65 | {'rsi_period': 14, 'bar_close': 90529.6, 'total_equity': 4305.554106309339}"
"1/11/2026, 오전 8:51:01",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:51:00 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:50, price=90,529.70, rsi=64.33, rsi_rt=64.33, position=-0.2330, balance=4,307.21, pnl=-1.67 | {'rsi_period': 14, 'bar_close': 90529.7, 'total_equity': 4305.53080631}"
"1/11/2026, 오전 8:49:07",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:49:06 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:49, price=90,507.70, rsi=57.54, rsi_rt=57.54, position=-0.2330, balance=4,307.21, pnl=3.45 | {'rsi_period': 14, 'bar_close': 90507.7, 'total_equity': 4310.656806309341}"
"1/11/2026, 오전 8:48:07",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:48:06 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:48, price=90,499.90, rsi=54.90, rsi_rt=54.90, position=-0.2330, balance=4,307.21, pnl=5.27 | {'rsi_period': 14, 'bar_close': 90499.9, 'total_equity': 4312.474206309342}"
"1/11/2026, 오전 8:47:07",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:47:05 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:47, price=90,481.10, rsi=46.00, rsi_rt=47.62, position=-0.2330, balance=4,307.21, pnl=9.65 | {'rsi_period': 14, 'bar_close': 90481.1, 'total_equity': 4316.854606309339}"
"1/11/2026, 오전 8:46:06",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:46:05 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:46, price=90,481.10, rsi=47.36, rsi_rt=47.36, position=-0.2330, balance=4,307.21, pnl=9.65 | {'rsi_period': 14, 'bar_close': 90481.1, 'total_equity': 4316.854606309339}"
"1/11/2026, 오전 8:45:06",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:45:05 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:45, price=90,481.00, rsi=53.21, rsi_rt=47.32, position=-0.2330, balance=4,307.21, pnl=9.67 | {'rsi_period': 14, 'bar_close': 90481.0, 'total_equity': 4316.87790630934}"
"1/11/2026, 오전 8:44:06",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:44:05 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:44, price=90,495.20, rsi=53.21, rsi_rt=53.25, position=-0.2330, balance=4,307.21, pnl=6.36 | {'rsi_period': 14, 'bar_close': 90495.2, 'total_equity': 4313.56930630934}"
"1/11/2026, 오전 8:43:05",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:43:04 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:43, price=90,494.30, rsi=48.89, rsi_rt=52.93, position=-0.2330, balance=4,307.21, pnl=6.57 | {'rsi_period': 14, 'bar_close': 90494.3, 'total_equity': 4313.779006309339}"
"1/11/2026, 오전 8:42:05",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:42:04 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:42, price=90,471.80, rsi=43.58, rsi_rt=43.58, position=-0.2330, balance=4,307.21, pnl=11.82 | {'rsi_period': 14, 'bar_close': 90471.8, 'total_equity': 4319.021506309339}"
"1/11/2026, 오전 8:41:06",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:41:04 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:41, price=90,320.00, rsi=43.53, rsi_rt=19.77, position=-0.2330, balance=4,307.21, pnl=47.19 | {'rsi_period': 14, 'bar_close': 90320.0, 'total_equity': 4354.39090630934}"
"1/11/2026, 오전 8:40:05",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:40:03 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:40, price=90,484.00, rsi=47.83, rsi_rt=47.87, position=-0.2330, balance=4,307.21, pnl=9.42 | {'rsi_period': 14, 'bar_close': 90484.0, 'total_equity': 4316.62755266}"
"1/11/2026, 오전 8:39:04",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:39:03 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:39, price=90,484.00, rsi=47.86, rsi_rt=47.86, position=-0.2330, balance=4,307.21, pnl=8.97 | {'rsi_period': 14, 'bar_close': 90484.0, 'total_equity': 4316.17890630934}"
"1/11/2026, 오전 8:38:04",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:38:02 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:38, price=90,485.10, rsi=48.23, rsi_rt=48.23, position=-0.2330, balance=4,307.21, pnl=8.72 | {'rsi_period': 14, 'bar_close': 90485.1, 'total_equity': 4315.922606309338}"
"1/11/2026, 오전 8:37:03",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:37:02 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:37, price=90,490.70, rsi=50.06, rsi_rt=50.06, position=-0.2330, balance=4,307.21, pnl=7.41 | {'rsi_period': 14, 'bar_close': 90490.7, 'total_equity': 4314.61780630934}"
"1/11/2026, 오전 8:36:03",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:36:02 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:36, price=90,490.80, rsi=50.06, rsi_rt=50.09, position=-0.2330, balance=4,307.21, pnl=7.39 | {'rsi_period': 14, 'bar_close': 90490.8, 'total_equity': 4314.5945063093395}"
"1/11/2026, 오전 8:35:03",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:35:01 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:35, price=90,526.30, rsi=63.21, rsi_rt=63.21, position=-0.2330, balance=4,307.21, pnl=-0.88 | {'rsi_period': 14, 'bar_close': 90526.3, 'total_equity': 4306.32300630934}"
"1/11/2026, 오전 8:34:03",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:34:01 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:34, price=90,526.30, rsi=63.21, rsi_rt=63.21, position=-0.2330, balance=4,307.21, pnl=-0.88 | {'rsi_period': 14, 'bar_close': 90526.3, 'total_equity': 4306.32300630934}"
"1/11/2026, 오전 8:33:03",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:33:01 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:33, price=90,491.30, rsi=52.67, rsi_rt=52.67, position=-0.2330, balance=4,307.21, pnl=7.27 | {'rsi_period': 14, 'bar_close': 90491.3, 'total_equity': 4314.478006309339}"
"1/11/2026, 오전 8:32:01",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:32:00 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:32, price=90,503.00, rsi=57.48, rsi_rt=57.72, position=-0.2330, balance=4,307.21, pnl=4.55 | {'rsi_period': 14, 'bar_close': 90503.0, 'total_equity': 4311.75190630934}"
"1/11/2026, 오전 8:31:01",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:31:00 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:30, price=90,493.30, rsi=54.31, rsi_rt=54.31, position=-0.2330, balance=4,307.21, pnl=6.81 | {'rsi_period': 14, 'bar_close': 90493.3, 'total_equity': 4314.012006309339}"
"1/11/2026, 오전 8:30:01",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:30:00 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:29, price=90,507.50, rsi=60.96, rsi_rt=60.96, position=-0.2330, balance=4,307.21, pnl=3.40 | {'rsi_period': 14, 'bar_close': 90507.5, 'total_equity': 4310.60845965}"
"1/11/2026, 오전 8:29:00",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:28:59 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:28, price=90,498.50, rsi=56.36, rsi_rt=57.93, position=-0.2330, balance=4,307.21, pnl=5.59 | {'rsi_period': 14, 'bar_close': 90498.5, 'total_equity': 4312.80040630934}"
"1/11/2026, 오전 8:28:00",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:27:59 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:27, price=90,494.00, rsi=56.36, rsi_rt=56.36, position=-0.2330, balance=4,307.21, pnl=6.64 | {'rsi_period': 14, 'bar_close': 90494.0, 'total_equity': 4313.84890630934}"
"1/11/2026, 오전 8:26:59",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:26:58 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:26, price=90,494.00, rsi=53.56, rsi_rt=56.36, position=-0.2330, balance=4,307.21, pnl=6.64 | {'rsi_period': 14, 'bar_close': 90494.0, 'total_equity': 4313.84890630934}"
"1/11/2026, 오전 8:25:59",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:25:58 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:25, price=90,474.50, rsi=49.52, rsi_rt=49.60, position=-0.2330, balance=4,307.21, pnl=11.19 | {'rsi_period': 14, 'bar_close': 90474.5, 'total_equity': 4318.39240630934}"
"1/11/2026, 오전 8:24:57",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:24:56 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:24, price=90,474.40, rsi=53.87, rsi_rt=49.56, position=-0.2330, balance=4,307.21, pnl=11.21 | {'rsi_period': 14, 'bar_close': 90474.4, 'total_equity': 4318.415706309342}"
"1/11/2026, 오전 8:23:58",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:23:55 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:23, price=90,485.60, rsi=53.74, rsi_rt=53.87, position=-0.2330, balance=4,307.21, pnl=8.60 | {'rsi_period': 14, 'bar_close': 90485.6, 'total_equity': 4315.806106309338}"
"1/11/2026, 오전 8:22:57",autotraderbinance.azurecr.io/autotrader:6187d1404676f86f529fc9c25422064ba19d3db2,autotrader,autotrader--0000059,"2026-01-10 23:22:55 - llmtrader.live - INFO - TICK | symbol=BTCUSDT, bar_time=2026-01-10T23:22, price=90,490.40, rsi=55.69, rsi_rt=55.69, position=-0.2330, balance=4,307.21, pnl=7.48 | {'rsi_period': 14, 'bar_close': 90490.4, 'total_equity': 4314.687706309342}"
